id_cliente;nome_cliente;idade;data_atendimento;serviço;produto_vendido;valor_serviço;valor_produto
C150;Pedro Henrique Pereira;22;2024-11-10;Combo 1;;110;0
C122;Nathan Moura;50;2024-11-11;Combo 1;;110;0
C220;Lorenzo Alves;26;2024-11-11;Corte de Cabelo;;70;0
C149;Enzo Gabriel Rocha;49;2024-11-11;Barba Modelada;;55;0
C051;Lorenzo Fernandes;39;2024-11-11;Limpeza de pele;Balm;45;49
C081;Pedro Henrique da Cruz;30;2024-11-11;Hidratação;;70;0
C224;Noah Nascimento;47;2024-11-11;Limpeza de pele;;45;0
C102;Kevin Moraes;70;2024-11-11;Barba Modelada;Shampoo de barba;55;49
C090;Yuri Fernandes;29;2024-11-11;Corte de Cabelo;;70;0
C091;Marcos Vinicius Castro;74;2024-11-11;Combo 2;;100;0
C133;Kevin Silva;16;2024-11-11;Corte a Maquina;Balm;55;49
C175;Diogo Almeida;35;2024-11-11;Corte a Maquina;Pomada de cabelo;55;89
C070;Davi Luiz Fogaça;36;2024-11-11;Hidratação;;70;0
C005;Dr. Enrico Ribeiro;30;2024-11-12;Corte de Cabelo;;70;0
C199;Luiz Felipe Moraes;2;2024-11-12;Combo 1;Pomada de cabelo;110;89
C121;Eduardo Nascimento;51;2024-11-12;Depilação de nariz;;35;0
C106;Sr. Yago Jesus;76;2024-11-12;Acabamento;;28;0
C139;Luiz Felipe Pinto;35;2024-11-12;Corte de Cabelo;Shampoo de barba;70;49
C151;Cauê Oliveira;71;2024-11-12;Hidratação;;70;0
C172;Dr. Luiz Henrique Azevedo;62;2024-11-12;Combo 2;;100;0
C091;Marcos Vinicius Castro;74;2024-11-12;Combo 2;;100;0
C042;João Vitor Cardoso;79;2024-11-12;Depilação de orelha;Shampoo de barba;35;49
C195;Dr. João Felipe Lopes;72;2024-11-12;Corte de Cabelo;;70;0
C247;Dr. Danilo Caldeira;72;2024-11-12;Combo 1;;110;0
C122;Nathan Moura;50;2024-11-13;Corte de Cabelo;;70;0
C050;Pedro Henrique Fogaça;72;2024-11-13;Combo 1;;110;0
C157;Erick da Cruz;4;2024-11-13;Corte a Maquina;;55;0
C122;Nathan Moura;50;2024-11-13;Combo 2;;100;0
C065;Vinicius Aragão;48;2024-11-13;Limpeza de pele;;45;0
C092;Marcos Vinicius Nogueira;42;2024-11-13;Corte a Maquina;;55;0
C034;João Moraes;29;2024-11-13;Barba Modelada;;55;0
C043;Dr. Kaique Campos;35;2024-11-13;Barba Modelada;Balm;55;49
C131;Enzo Gabriel Porto;36;2024-11-13;Combo 1;;110;0
C054;Joaquim Caldeira;26;2024-11-13;Corte de Cabelo;Shampoo de barba;70;49
C146;Sr. Davi Luiz Cardoso;79;2024-11-13;Combo 1;;110;0
C210;João Miguel da Paz;64;2024-11-13;Combo 2;Pomada de cabelo;100;89
C116;Lucca Moraes;21;2024-11-13;Combo 1;Pomada de cabelo;110;89
C062;Lorenzo da Paz;50;2024-11-14;Corte de Cabelo;;70;0
C198;Dr. Luiz Miguel Vieira;30;2024-11-14;Depilação de nariz;;35;0
C187;Ian Moraes;59;2024-11-14;Corte a Maquina;;55;0
C250;Pedro Lucas Martins;71;2024-11-14;Depilação de nariz;;35;0
C140;Cauã Freitas;66;2024-11-14;Limpeza de pele;;45;0
C109;Luiz Otávio Santos;30;2024-11-14;Corte de Cabelo;;70;0
C050;Pedro Henrique Fogaça;72;2024-11-14;Combo 1;Shampoo de barba;110;49
C183;Sr. Enrico das Neves;53;2024-11-14;Combo 2;;100;0
C178;Benício da Mata;56;2024-11-14;Barba Modelada;;55;0
C170;Dr. Noah Farias;18;2024-11-14;Corte de Cabelo;;70;0
C103;João Vitor Martins;35;2024-11-14;Limpeza de pele;;45;0
C105;João Vitor Cunha;56;2024-11-14;Combo 1;;110;0
C230;Enzo Alves;9;2024-11-14;Combo 1;;110;0
C244;Sr. Benjamin Moura;33;2024-11-14;Combo 1;;110;0
C153;Yuri Cardoso;2;2024-11-14;Corte de Cabelo;Shampoo de barba;70;49
C142;Enzo da Mota;66;2024-11-14;Limpeza de pele;;45;0
C158;Vicente Cardoso;16;2024-11-14;Corte de Cabelo;;70;0
C025;Dr. Leonardo Barros;59;2024-11-14;Acabamento;;28;0
C140;Cauã Freitas;66;2024-11-14;Sobrancelha;Balm;35;49
C141;Noah Freitas;24;2024-11-15;Corte de Cabelo;Balm;70;49
C103;João Vitor Martins;35;2024-11-15;Corte de Cabelo;;70;0
C005;Dr. Enrico Ribeiro;30;2024-11-15;Combo 1;;110;0
C197;Dr. Lucca Porto;77;2024-11-15;Corte a Maquina;;55;0
C007;Enzo Pires;15;2024-11-15;Corte de Cabelo;Balm;70;49
C008;Dr. Calebe Caldeira;71;2024-11-15;Corte de Cabelo;Balm;70;49
C032;Gabriel Teixeira;37;2024-11-15;Sobrancelha;;35;0
C119;Erick Caldeira;78;2024-11-15;Depilação de orelha;Balm;35;49
C074;Lucas Gabriel Azevedo;70;2024-11-15;Combo 1;Balm;110;49
C097;Nicolas Gomes;20;2024-11-15;Combo 1;;110;0
C073;Sr. Diogo da Luz;23;2024-11-15;Corte de Cabelo;Shampoo de barba;70;49
C105;João Vitor Cunha;56;2024-11-15;Combo 1;;110;0
C144;Enrico Moura;40;2024-11-15;Corte de Cabelo;Shampoo de barba;70;49
C154;João Guilherme Ribeiro;78;2024-11-15;Combo 2;;100;0
C030;Lorenzo Santos;56;2024-11-16;Corte de Cabelo;Balm;70;49
C129;Eduardo Nunes;16;2024-11-16;Combo 1;;110;0
C240;Benjamin Lima;56;2024-11-16;Corte de Cabelo;;70;0
C126;Davi da Cunha;34;2024-11-16;Corte de Cabelo;;70;0
C169;Alexandre Gomes;70;2024-11-16;Combo 2;;100;0
C180;Bryan Azevedo;71;2024-11-16;Corte de Cabelo;Balm;70;49
C064;Felipe Lopes;60;2024-11-16;Corte a Maquina;;55;0
C218;Sr. Emanuel da Mata;62;2024-11-16;Corte a Maquina;;55;0
C099;Lucas Gabriel Almeida;19;2024-11-16;Corte de Cabelo;;70;0
C206;Sr. Bryan Rezende;11;2024-11-16;Combo 1;Pomada de cabelo;110;89
C118;Ryan Cavalcanti;56;2024-11-16;Corte de Cabelo;;70;0
C198;Dr. Luiz Miguel Vieira;30;2024-11-16;Corte de Cabelo;;70;0
C095;João Lucas Barbosa;52;2024-11-16;Corte de Cabelo;Balm;70;49
C118;Ryan Cavalcanti;56;2024-11-16;Combo 1;;110;0
C186;Rodrigo Castro;68;2024-11-16;Combo 1;Balm;110;49
C120;Gabriel Rodrigues;10;2024-11-16;Corte de Cabelo;Balm;70;49
C117;Henrique Barros;22;2024-11-16;Corte de Cabelo;;70;0
C075;Thiago da Rosa;33;2024-11-16;Hidratação;Balm;70;49
C155;Dr. Davi Lucca Aragão;43;2024-11-17;Corte de Cabelo;;70;0
C032;Gabriel Teixeira;37;2024-11-17;Combo 2;Shampoo de barba;100;49
C096;Enzo Moreira;60;2024-11-17;Corte de Cabelo;;70;0
C081;Pedro Henrique da Cruz;30;2024-11-17;Barba Modelada;;55;0
C016;Levi Pereira;31;2024-11-17;Sobrancelha;;35;0
C052;Pedro Miguel Sales;48;2024-11-17;Corte de Cabelo;;70;0
C102;Kevin Moraes;70;2024-11-17;Combo 2;Shampoo de barba;100;49
C212;Breno da Costa;71;2024-11-17;Sobrancelha;Pomada de cabelo;35;89
C088;Sr. Bruno Rocha;36;2024-11-17;Barba Modelada;;55;0
C111;Antônio Alves;67;2024-11-17;Combo 1;Shampoo de barba;110;49
C225;Sr. João Felipe Pires;56;2024-11-17;Depilação de nariz;Balm;35;49
C192;Sr. João Lucas Ribeiro;45;2024-11-17;Combo 1;;110;0
C171;Erick Ferreira;18;2024-11-18;Combo 1;Pomada de cabelo;110;89
C098;Dr. Nathan Viana;35;2024-11-18;Corte de Cabelo;Pomada de cabelo;70;89
C171;Erick Ferreira;18;2024-11-18;Limpeza de pele;;45;0
C018;Benício das Neves;79;2024-11-18;Corte de Cabelo;;70;0
C212;Breno da Costa;71;2024-11-18;Combo 1;;110;0
C072;João Lucas Cunha;79;2024-11-18;Sobrancelha;;35;0
C118;Ryan Cavalcanti;56;2024-11-18;Corte a Maquina;Balm;55;49
C099;Lucas Gabriel Almeida;19;2024-11-18;Barba Modelada;;55;0
C010;Benjamin Fernandes;77;2024-11-18;Combo 1;Balm;110;49
C089;Sr. Alexandre Cavalcanti;10;2024-11-18;Combo 1;Shampoo de barba;110;49
C235;Augusto Peixoto;26;2024-11-18;Barba Modelada;Shampoo de barba;55;49
C233;Sr. Thomas Silva;15;2024-11-18;Combo 1;;110;0
C087;Augusto Nunes;53;2024-11-18;Depilação de nariz;;35;0
C242;Davi Novaes;37;2024-11-18;Corte de Cabelo;;70;0
C163;Thomas Cardoso;32;2024-11-18;Corte de Cabelo;Balm;70;49
C082;Yuri Teixeira;43;2024-11-19;Hidratação;;70;0
C212;Breno da Costa;71;2024-11-19;Combo 1;Pomada de cabelo;110;89
C195;Dr. João Felipe Lopes;72;2024-11-19;Corte de Cabelo;Pomada de cabelo;70;89
C127;Luiz Otávio da Rocha;72;2024-11-19;Combo 1;;110;0
C232;Levi da Mota;45;2024-11-19;Combo 1;;110;0
C152;Heitor Vieira;69;2024-11-19;Corte a Maquina;;55;0
C120;Gabriel Rodrigues;10;2024-11-19;Combo 1;;110;0
C095;João Lucas Barbosa;52;2024-11-19;Combo 1;;110;0
C126;Davi da Cunha;34;2024-11-19;Hidratação;;70;0
C195;Dr. João Felipe Lopes;72;2024-11-19;Corte de Cabelo;;70;0
C017;Alexandre das Neves;66;2024-11-19;Barba Modelada;;55;0
C166;Sr. João Vitor Vieira;12;2024-11-19;Combo 1;;110;0
C092;Marcos Vinicius Nogueira;42;2024-11-20;Corte de Cabelo;Shampoo de barba;70;49
C108;Dr. Luiz Fernando Porto;48;2024-11-20;Combo 1;Pomada de cabelo;110;89
C135;Lucas Costa;57;2024-11-20;Depilação de orelha;;35;0
C159;João Ribeiro;48;2024-11-20;Corte de Cabelo;;70;0
C218;Sr. Emanuel da Mata;62;2024-11-20;Combo 2;;100;0
C212;Breno da Costa;71;2024-11-20;Corte a Maquina;Balm;55;49
C204;João Vitor Martins;6;2024-11-20;Corte de Cabelo;;70;0
C014;Luiz Henrique Caldeira;13;2024-11-20;Corte de Cabelo;;70;0
C096;Enzo Moreira;60;2024-11-20;Combo 1;;110;0
C060;Marcos Vinicius Lopes;31;2024-11-20;Combo 2;Pomada de cabelo;100;89
C107;Dr. Gabriel Souza;53;2024-11-20;Combo 1;;110;0
C069;Pedro Henrique Pires;28;2024-11-21;Corte de Cabelo;;70;0
C232;Levi da Mota;45;2024-11-21;Corte a Maquina;Pomada de cabelo;55;89
C206;Sr. Bryan Rezende;11;2024-11-21;Corte de Cabelo;;70;0
C026;João Felipe Cavalcanti;77;2024-11-21;Limpeza de pele;Shampoo de barba;45;49
C193;Diego Campos;4;2024-11-21;Combo 1;;110;0
C182;Sr. Alexandre Azevedo;41;2024-11-21;Corte de Cabelo;;70;0
C247;Dr. Danilo Caldeira;72;2024-11-21;Depilação de orelha;Shampoo de barba;35;49
C032;Gabriel Teixeira;37;2024-11-21;Corte de Cabelo;;70;0
C022;Danilo Fernandes;71;2024-11-21;Corte de Cabelo;;70;0
C224;Noah Nascimento;47;2024-11-22;Combo 1;Balm;110;49
C078;Luiz Fernando Costa;50;2024-11-22;Combo 1;Shampoo de barba;110;49
C204;João Vitor Martins;6;2024-11-22;Corte de Cabelo;;70;0
C228;Benjamin Carvalho;8;2024-11-22;Combo 1;;110;0
C031;Emanuel Farias;45;2024-11-22;Combo 2;;100;0
C247;Dr. Danilo Caldeira;72;2024-11-22;Combo 1;;110;0
C144;Enrico Moura;40;2024-11-22;Corte de Cabelo;Shampoo de barba;70;49
C146;Sr. Davi Luiz Cardoso;79;2024-11-22;Corte de Cabelo;;70;0
C032;Gabriel Teixeira;37;2024-11-22;Combo 1;Shampoo de barba;110;49
C126;Davi da Cunha;34;2024-11-22;Sobrancelha;Pomada de cabelo;35;89
C054;Joaquim Caldeira;26;2024-11-22;Combo 1;;110;0
C198;Dr. Luiz Miguel Vieira;30;2024-11-23;Corte de Cabelo;Pomada de cabelo;70;89
C126;Davi da Cunha;34;2024-11-23;Combo 1;;110;0
C041;Arthur Silveira;46;2024-11-23;Depilação de orelha;Shampoo de barba;35;49
C032;Gabriel Teixeira;37;2024-11-23;Sobrancelha;;35;0
C113;Luiz Gustavo Rocha;13;2024-11-23;Combo 1;;110;0
C135;Lucas Costa;57;2024-11-23;Combo 1;;110;0
C096;Enzo Moreira;60;2024-11-23;Corte de Cabelo;Balm;70;49
C062;Lorenzo da Paz;50;2024-11-23;Acabamento;;28;0
C209;Lorenzo Martins;37;2024-11-24;Corte de Cabelo;Shampoo de barba;70;49
C181;Dr. Enzo Gabriel Pinto;27;2024-11-24;Depilação de nariz;Balm;35;49
C094;Felipe Barros;65;2024-11-24;Depilação de nariz;;35;0
C054;Joaquim Caldeira;26;2024-11-24;Corte de Cabelo;;70;0
C227;Davi Luiz da Paz;61;2024-11-24;Combo 1;Balm;110;49
C118;Ryan Cavalcanti;56;2024-11-24;Corte de Cabelo;;70;0
C027;Dr. Kaique Farias;37;2024-11-24;Corte de Cabelo;;70;0
C035;Cauê Pereira;45;2024-11-24;Acabamento;Pomada de cabelo;28;89
C246;Sr. Cauê da Costa;58;2024-11-24;Corte a Maquina;;55;0
C250;Pedro Lucas Martins;71;2024-11-24;Combo 1;;110;0
C231;Francisco Vieira;53;2024-11-24;Corte a Maquina;;55;0
C124;Dr. Gustavo Henrique Rodrigues;61;2024-11-24;Barba Modelada;;55;0
C220;Lorenzo Alves;26;2024-11-24;Barba Modelada;;55;0
C205;Luiz Felipe Almeida;44;2024-11-24;Corte de Cabelo;Shampoo de barba;70;49
C058;Dr. Danilo Aragão;39;2024-11-24;Corte a Maquina;;55;0
C024;Breno das Neves;30;2024-11-24;Barba Modelada;Shampoo de barba;55;49
C203;Renan da Mota;10;2024-11-24;Corte de Cabelo;;70;0
C157;Erick da Cruz;4;2024-11-25;Corte de Cabelo;;70;0
C035;Cauê Pereira;45;2024-11-25;Corte a Maquina;Shampoo de barba;55;49
C185;Dr. Marcelo Silva;58;2024-11-25;Combo 2;;100;0
C225;Sr. João Felipe Pires;56;2024-11-25;Combo 1;;110;0
C033;Marcelo Ribeiro;21;2024-11-25;Barba Modelada;;55;0
C053;Guilherme Fogaça;75;2024-11-25;Corte de Cabelo;;70;0
C122;Nathan Moura;50;2024-11-25;Barba Modelada;;55;0
C064;Felipe Lopes;60;2024-11-25;Combo 2;;100;0
C182;Sr. Alexandre Azevedo;41;2024-11-25;Corte de Cabelo;;70;0
C087;Augusto Nunes;53;2024-11-25;Combo 1;Shampoo de barba;110;49
C197;Dr. Lucca Porto;77;2024-11-25;Combo 1;;110;0
C215;Dr. Luiz Gustavo da Luz;75;2024-11-25;Corte de Cabelo;Pomada de cabelo;70;89
C007;Enzo Pires;15;2024-11-26;Corte de Cabelo;;70;0
C016;Levi Pereira;31;2024-11-26;Combo 1;Pomada de cabelo;110;89
C159;João Ribeiro;48;2024-11-26;Combo 1;Pomada de cabelo;110;89
C160;Noah Porto;41;2024-11-26;Hidratação;Shampoo de barba;70;49
C223;Samuel Souza;57;2024-11-26;Combo 1;;110;0
C158;Vicente Cardoso;16;2024-11-26;Corte de Cabelo;;70;0
C094;Felipe Barros;65;2024-11-26;Depilação de orelha;;35;0
C182;Sr. Alexandre Azevedo;41;2024-11-26;Acabamento;;28;0
C078;Luiz Fernando Costa;50;2024-11-26;Barba Modelada;;55;0
C250;Pedro Lucas Martins;71;2024-11-26;Corte de Cabelo;;70;0
C175;Diogo Almeida;35;2024-11-26;Sobrancelha;;35;0
C190;Luiz Felipe Carvalho;30;2024-11-26;Corte a Maquina;;55;0
C003;Dr. Daniel Vieira;37;2024-11-26;Depilação de nariz;Pomada de cabelo;35;89
C060;Marcos Vinicius Lopes;31;2024-11-26;Depilação de orelha;;35;0
C029;Pedro Miguel da Cunha;22;2024-11-26;Corte de Cabelo;;70;0
C213;Sr. Luiz Henrique da Conceição;18;2024-11-26;Combo 2;;100;0
C030;Lorenzo Santos;56;2024-11-26;Hidratação;;70;0
C238;Dr. Heitor da Costa;59;2024-11-26;Combo 1;Pomada de cabelo;110;89
C133;Kevin Silva;16;2024-11-26;Combo 1;;110;0
C244;Sr. Benjamin Moura;33;2024-11-26;Corte de Cabelo;Balm;70;49
C154;João Guilherme Ribeiro;78;2024-11-26;Limpeza de pele;Shampoo de barba;45;49
C175;Diogo Almeida;35;2024-11-26;Combo 1;Pomada de cabelo;110;89
C023;Luiz Gustavo Moreira;55;2024-11-26;Combo 2;;100;0
C151;Cauê Oliveira;71;2024-11-27;Corte de Cabelo;;70;0
C237;Luiz Gustavo Gonçalves;70;2024-11-27;Combo 1;;110;0
C161;Luiz Miguel Sales;32;2024-11-27;Acabamento;Pomada de cabelo;28;89
C039;Paulo Cardoso;14;2024-11-27;Corte a Maquina;;55;0
C232;Levi da Mota;45;2024-11-27;Combo 1;;110;0
C206;Sr. Bryan Rezende;11;2024-11-27;Corte de Cabelo;Pomada de cabelo;70;89
C207;Pietro Caldeira;67;2024-11-27;Barba Modelada;Balm;55;49
C111;Antônio Alves;67;2024-11-27;Corte de Cabelo;;70;0
C006;Dr. Davi Peixoto;19;2024-11-27;Barba Modelada;;55;0
C201;Nathan Gonçalves;9;2024-11-27;Corte de Cabelo;;70;0
C236;Eduardo Ramos;26;2024-11-27;Combo 1;;110;0
C095;João Lucas Barbosa;52;2024-11-27;Sobrancelha;;35;0
C024;Breno das Neves;30;2024-11-27;Combo 1;;110;0
C138;Cauã Teixeira;2;2024-11-27;Corte de Cabelo;;70;0
C218;Sr. Emanuel da Mata;62;2024-11-27;Corte de Cabelo;;70;0
C199;Luiz Felipe Moraes;2;2024-11-27;Corte a Maquina;;55;0
C244;Sr. Benjamin Moura;33;2024-11-27;Corte de Cabelo;;70;0
C170;Dr. Noah Farias;18;2024-11-27;Depilação de nariz;;35;0
C241;Bruno Souza;25;2024-11-28;Corte de Cabelo;Shampoo de barba;70;49
C098;Dr. Nathan Viana;35;2024-11-28;Barba Modelada;;55;0
C062;Lorenzo da Paz;50;2024-11-28;Limpeza de pele;;45;0
C061;Samuel da Luz;14;2024-11-28;Corte de Cabelo;;70;0
C076;Marcelo Mendes;22;2024-11-28;Corte de Cabelo;Balm;70;49
C105;João Vitor Cunha;56;2024-11-28;Combo 2;;100;0
C172;Dr. Luiz Henrique Azevedo;62;2024-11-28;Combo 2;;100;0
C101;Rodrigo Ferreira;73;2024-11-28;Corte de Cabelo;;70;0
C076;Marcelo Mendes;22;2024-11-28;Corte de Cabelo;;70;0
C046;Calebe das Neves;70;2024-11-28;Corte de Cabelo;;70;0
C068;Thomas Melo;47;2024-11-28;Combo 1;Balm;110;49
C037;André da Paz;13;2024-11-28;Combo 1;;110;0
C134;Heitor Moura;39;2024-11-28;Combo 1;;110;0
C161;Luiz Miguel Sales;32;2024-11-28;Combo 1;;110;0
C024;Breno das Neves;30;2024-11-28;Combo 1;;110;0
C232;Levi da Mota;45;2024-11-29;Depilação de orelha;Balm;35;49
C249;Bryan da Mata;8;2024-11-29;Combo 1;;110;0
C101;Rodrigo Ferreira;73;2024-11-29;Combo 1;;110;0
C006;Dr. Davi Peixoto;19;2024-11-29;Corte a Maquina;;55;0
C125;Dr. Daniel Cardoso;69;2024-11-29;Combo 1;;110;0
C187;Ian Moraes;59;2024-11-29;Barba Modelada;;55;0
C077;Igor Pereira;61;2024-11-29;Combo 1;Pomada de cabelo;110;89
C209;Lorenzo Martins;37;2024-11-29;Corte a Maquina;;55;0
C161;Luiz Miguel Sales;32;2024-11-29;Barba Modelada;;55;0
C170;Dr. Noah Farias;18;2024-11-29;Corte a Maquina;;55;0
C102;Kevin Moraes;70;2024-11-29;Combo 1;Shampoo de barba;110;49
C027;Dr. Kaique Farias;37;2024-11-29;Corte de Cabelo;;70;0
C155;Dr. Davi Lucca Aragão;43;2024-11-30;Corte a Maquina;;55;0
C044;Francisco da Cruz;7;2024-11-30;Corte de Cabelo;;70;0
C176;Lucas Gabriel Costela;69;2024-11-30;Corte de Cabelo;;70;0
C173;Lucca da Paz;72;2024-11-30;Combo 2;Shampoo de barba;100;49
C238;Dr. Heitor da Costa;59;2024-11-30;Barba Modelada;;55;0
C020;Sr. Calebe Peixoto;73;2024-11-30;Corte a Maquina;;55;0
C170;Dr. Noah Farias;18;2024-11-30;Corte a Maquina;Pomada de cabelo;55;89
C132;João Vitor Azevedo;45;2024-11-30;Combo 1;;110;0
C228;Benjamin Carvalho;8;2024-11-30;Corte de Cabelo;;70;0
C098;Dr. Nathan Viana;35;2024-11-30;Acabamento;;28;0
C040;Vinicius Nunes;47;2024-11-30;Corte a Maquina;Pomada de cabelo;55;89
C091;Marcos Vinicius Castro;74;2024-11-30;Sobrancelha;;35;0
C038;Sr. João Miguel Alves;50;2024-11-30;Barba Modelada;;55;0
C027;Dr. Kaique Farias;37;2024-11-30;Acabamento;;28;0
C028;Davi Lucas da Costa;2;2024-11-30;Combo 1;;110;0
C181;Dr. Enzo Gabriel Pinto;27;2024-11-30;Corte a Maquina;;55;0
C027;Dr. Kaique Farias;37;2024-11-30;Sobrancelha;;35;0
C221;João Felipe Almeida;14;2024-11-30;Combo 1;Balm;110;49
C082;Yuri Teixeira;43;2024-11-30;Combo 1;;110;0
C143;Miguel da Cunha;15;2024-12-01;Corte de Cabelo;;70;0
C119;Erick Caldeira;78;2024-12-01;Combo 1;;110;0
C081;Pedro Henrique da Cruz;30;2024-12-01;Depilação de orelha;;35;0
C123;Diogo Mendes;78;2024-12-01;Combo 1;;110;0
C007;Enzo Pires;15;2024-12-01;Combo 1;;110;0
C099;Lucas Gabriel Almeida;19;2024-12-01;Corte de Cabelo;Shampoo de barba;70;49
C246;Sr. Cauê da Costa;58;2024-12-01;Barba Modelada;Balm;55;49
C004;Sr. Davi Luiz Gomes;33;2024-12-01;Corte a Maquina;Pomada de cabelo;55;89
C022;Danilo Fernandes;71;2024-12-01;Corte de Cabelo;;70;0
C061;Samuel da Luz;14;2024-12-01;Combo 1;;110;0
C250;Pedro Lucas Martins;71;2024-12-01;Depilação de orelha;;35;0
C177;Thiago Melo;79;2024-12-01;Barba Modelada;;55;0
C099;Lucas Gabriel Almeida;19;2024-12-01;Corte de Cabelo;;70;0
C052;Pedro Miguel Sales;48;2024-12-02;Combo 2;;100;0
C225;Sr. João Felipe Pires;56;2024-12-02;Acabamento;;28;0
C078;Luiz Fernando Costa;50;2024-12-02;Corte a Maquina;;55;0
C202;Breno Vieira;31;2024-12-02;Combo 2;;100;0
C180;Bryan Azevedo;71;2024-12-02;Limpeza de pele;;45;0
C175;Diogo Almeida;35;2024-12-02;Corte de Cabelo;;70;0
C180;Bryan Azevedo;71;2024-12-02;Combo 2;;100;0
C198;Dr. Luiz Miguel Vieira;30;2024-12-02;Corte de Cabelo;;70;0
C098;Dr. Nathan Viana;35;2024-12-02;Combo 1;Shampoo de barba;110;49
C095;João Lucas Barbosa;52;2024-12-02;Depilação de orelha;;35;0
C112;Dr. Erick Ferreira;65;2024-12-02;Depilação de orelha;;35;0
C109;Luiz Otávio Santos;30;2024-12-02;Corte de Cabelo;;70;0
C220;Lorenzo Alves;26;2024-12-02;Corte de Cabelo;;70;0
C169;Alexandre Gomes;70;2024-12-02;Combo 1;;110;0
C171;Erick Ferreira;18;2024-12-03;Limpeza de pele;;45;0
C042;João Vitor Cardoso;79;2024-12-03;Combo 1;;110;0
C234;Joaquim Fernandes;33;2024-12-03;Combo 1;;110;0
C237;Luiz Gustavo Gonçalves;70;2024-12-03;Combo 2;;100;0
C046;Calebe das Neves;70;2024-12-03;Corte de Cabelo;;70;0
C113;Luiz Gustavo Rocha;13;2024-12-03;Corte de Cabelo;;70;0
C080;Anthony Souza;73;2024-12-03;Corte a Maquina;Pomada de cabelo;55;89
C150;Pedro Henrique Pereira;22;2024-12-03;Hidratação;;70;0
C064;Felipe Lopes;60;2024-12-03;Combo 1;Shampoo de barba;110;49
C069;Pedro Henrique Pires;28;2024-12-03;Barba Modelada;;55;0
C016;Levi Pereira;31;2024-12-03;Combo 1;Shampoo de barba;110;49
C131;Enzo Gabriel Porto;36;2024-12-03;Sobrancelha;Pomada de cabelo;35;89
C008;Dr. Calebe Caldeira;71;2024-12-03;Combo 2;;100;0
C163;Thomas Cardoso;32;2024-12-04;Corte de Cabelo;;70;0
C093;Calebe Dias;29;2024-12-04;Corte de Cabelo;Balm;70;49
C077;Igor Pereira;61;2024-12-04;Barba Modelada;;55;0
C023;Luiz Gustavo Moreira;55;2024-12-04;Hidratação;;70;0
C033;Marcelo Ribeiro;21;2024-12-04;Combo 2;;100;0
C110;Diego Moraes;19;2024-12-04;Barba Modelada;;55;0
C187;Ian Moraes;59;2024-12-04;Acabamento;;28;0
C230;Enzo Alves;9;2024-12-04;Corte de Cabelo;;70;0
C040;Vinicius Nunes;47;2024-12-04;Corte de Cabelo;;70;0
C128;Gustavo Henrique Cardoso;3;2024-12-04;Combo 1;;110;0
C124;Dr. Gustavo Henrique Rodrigues;61;2024-12-04;Corte de Cabelo;Balm;70;49
C073;Sr. Diogo da Luz;23;2024-12-05;Corte de Cabelo;;70;0
C031;Emanuel Farias;45;2024-12-05;Acabamento;;28;0
C050;Pedro Henrique Fogaça;72;2024-12-05;Combo 1;;110;0
C037;André da Paz;13;2024-12-05;Corte de Cabelo;;70;0
C197;Dr. Lucca Porto;77;2024-12-05;Combo 2;Balm;100;49
C176;Lucas Gabriel Costela;69;2024-12-05;Combo 1;Pomada de cabelo;110;89
C068;Thomas Melo;47;2024-12-05;Combo 1;;110;0
C041;Arthur Silveira;46;2024-12-05;Corte de Cabelo;;70;0
C100;Marcos Vinicius Novaes;33;2024-12-05;Combo 2;;100;0
C075;Thiago da Rosa;33;2024-12-05;Combo 2;;100;0
C003;Dr. Daniel Vieira;37;2024-12-05;Combo 1;Balm;110;49
C189;Enzo Gomes;33;2024-12-05;Combo 2;;100;0
C065;Vinicius Aragão;48;2024-12-05;Corte a Maquina;;55;0
C161;Luiz Miguel Sales;32;2024-12-05;Combo 1;;110;0
C099;Lucas Gabriel Almeida;19;2024-12-05;Combo 1;;110;0
C209;Lorenzo Martins;37;2024-12-05;Acabamento;Balm;28;49
C107;Dr. Gabriel Souza;53;2024-12-05;Corte de Cabelo;Balm;70;49
C081;Pedro Henrique da Cruz;30;2024-12-05;Combo 2;;100;0
C022;Danilo Fernandes;71;2024-12-06;Combo 1;;110;0
C056;Marcos Vinicius Lima;7;2024-12-06;Corte de Cabelo;Shampoo de barba;70;49
C183;Sr. Enrico das Neves;53;2024-12-06;Combo 2;Shampoo de barba;100;49
C218;Sr. Emanuel da Mata;62;2024-12-06;Combo 1;;110;0
C001;Carlos Eduardo Silveira;16;2024-12-06;Corte de Cabelo;;70;0
C011;Dr. Pedro Henrique Carvalho;56;2024-12-06;Combo 2;;100;0
C115;Bernardo Viana;16;2024-12-06;Combo 1;;110;0
C247;Dr. Danilo Caldeira;72;2024-12-06;Combo 1;;110;0
C186;Rodrigo Castro;68;2024-12-06;Sobrancelha;;35;0
C212;Breno da Costa;71;2024-12-06;Corte a Maquina;;55;0
C041;Arthur Silveira;46;2024-12-06;Corte a Maquina;;55;0
C224;Noah Nascimento;47;2024-12-06;Combo 2;;100;0
C085;João Lucas Azevedo;6;2024-12-06;Corte a Maquina;;55;0
C005;Dr. Enrico Ribeiro;30;2024-12-06;Corte a Maquina;Balm;55;49
C151;Cauê Oliveira;71;2024-12-06;Hidratação;;70;0
C099;Lucas Gabriel Almeida;19;2024-12-06;Combo 2;;100;0
